requirement, subject, s-tag, s-ner, s-type, verb, v-tag, v-cat, v-process, object, o-tag, o-ner, o-type, label 
56,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,register for newsletters in profile,NN,O,NOUN.COMMUNICATION 
56,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,register for newsletters,NNS,O,NOUN.COMMUNICATION 
56,user,NN,PERSON,NOUN.PERSON,register for,VB,TV,TRUE,newsletters in profile,NN,O,NOUN.COMMUNICATION 
56,user,NN,PERSON,NOUN.PERSON,register for,VB,TV,TRUE,newsletters,NNS,O,OTHER 
56,newsletter,NN,O,NOUN.COMMUNICATION,be in,VB,IS-A,FALSE,profile,NN,O,NOUN.COMMUNICATION 
57,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,online help,NN,O,NOUN.PERSON 
57,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,sitemap options for customer support,NN,O,NOUN.ACT 
57,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,sitemap options,NNS,O,OTHER 
57,faq,NN,O,NOUN.COMMUNICATION,have,VBP,POSSESSION,FALSE,customer support,NN,O,NOUN.ACT 
57,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,help,NN,O,NOUN.PERSON 
57,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,FAQ 's customer support,NN,O,NOUN.ACT 
58,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,support type,NN,O,NOUN.PERSON 
58,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
59,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
59,user,NN,PERSON,NOUN.PERSON,enter customer information for,VBP,TV,FALSE,support,NN,O,NOUN.ACT 
59,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,customer information,NN,O,NOUN.COMMUNICATION 
60,system,NN,O,NOUN.GROUP,display customer support contact number on,VB,TV,FALSE,screen,NN,O,NOUN.ARTIFACT 
60,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,customer support contact numbers,NNS,O,NOUN.COMMUNICATION 
61,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
61,user,NN,PERSON,NOUN.PERSON,enter contact number,NN,OTHER,FALSE,support personnel call,NN,O,NOUN.COMMUNICATION 
61,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,contact number,NN,O,NOUN.ATTRIBUTE 
62,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,help,NN,O,NOUN.PERSON 
62,system,NN,O,NOUN.GROUP,display help upon,VB,TV,FALSE,request,NN,O,NOUN.COMMUNICATION 
62,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,online help,NN,O,NOUN.PERSON 
63,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,FAQ,NN,O,NOUN.COMMUNICATION 
63,system,NN,O,NOUN.GROUP,display faq upon,VB,TV,FALSE,request,NN,O,NOUN.COMMUNICATION 
64,system,NN,O,NOUN.GROUP,maintain customer email information as,VBP,TV,FALSE,required part of customer profile,NN,O,NOUN.COMMUNICATION 
64,system,NN,O,NOUN.GROUP,maintain,VBP,TV,FALSE,customer email information,NN,O,NOUN.COMMUNICATION 
64,system,NN,O,NOUN.GROUP,maintain customer email information as,VBP,TV,FALSE,part of customer profile,NN,O,NOUN.COMMUNICATION 
64,system,NN,O,NOUN.GROUP,maintain customer email information as,VBP,TV,FALSE,required part,NN,O,NOUN.RELATION 
64,system,NN,O,NOUN.GROUP,maintain customer email information as,VBP,TV,FALSE,part,NN,O,NOUN.RELATION 
65,system,NN,O,NOUN.GROUP,send,VBP,TV,FALSE,order,NN,O,NOUN.COMMUNICATION 
66,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,invoice,NN,O,NOUN.COMMUNICATION 
66,system,NN,O,NOUN.GROUP,display invoice,NN,OTHER,FALSE,confirmed,VBD,O,OTHER 
66,system,NN,O,NOUN.GROUP,display invoice for,VB,TV,FALSE,order,NN,O,NOUN.COMMUNICATION 
66,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,detailed invoice,NN,O,NOUN.COMMUNICATION 
66,it,PRP,O,NOUN.COGNITION,be,VB,IS-A,FALSE,confirmed,VBN,O,OTHER 
66,system,NN,O,NOUN.GROUP,display invoice for,VB,TV,FALSE,current order,NN,O,NOUN.COMMUNICATION 
67,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
67,system,NN,O,NOUN.GROUP,optionally allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
67,user,NN,PERSON,NOUN.PERSON,print,VB,TV,FALSE,invoice,NN,O,NOUN.COMMUNICATION 
68,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,shopping cart,NN,O,NOUN.ARTIFACT 
68,system,NN,O,NOUN.GROUP,provide shopping cart during,VBP,TV,TRUE,online purchase,NN,O,NOUN.ACT 
68,system,NN,O,NOUN.GROUP,provide shopping cart during,VBP,TV,TRUE,purchase,NN,O,NOUN.ACT 
69,add/remove product,NN,O,NOUN.ARTIFACT,be in,VB,IS-A,FALSE,shopping cart,NN,O,NOUN.ARTIFACT 
69,system,NN,O,NOUN.GROUP,allow user to,VBP,PERMISSION,FALSE,add/remove products in shopping cart,NN,O,NOUN.ARTIFACT 
69,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
69,system,NN,O,NOUN.GROUP,allow to,VBP,PERMISSION,FALSE,add/remove products in shopping cart,NN,O,NOUN.ARTIFACT 
69,system,NN,O,NOUN.GROUP,allow user to,VBP,PERMISSION,FALSE,add/remove products,NNS,O,OTHER 
69,system,NN,O,NOUN.GROUP,allow to,VBP,PERMISSION,FALSE,add/remove products,NNS,O,OTHER 
69,system,NN,O,NOUN.GROUP,allow to,VBP,PERMISSION,FALSE,products,NNS,O,OTHER 
69,system,NN,O,NOUN.GROUP,allow to,VBP,PERMISSION,FALSE,products in shopping cart,NN,O,NOUN.ARTIFACT 
69,system,NN,O,NOUN.GROUP,allow user to,VBP,PERMISSION,FALSE,products,NNS,O,OTHER 
69,system,NN,O,NOUN.GROUP,allow user to,VBP,PERMISSION,FALSE,products in shopping cart,NN,O,NOUN.ARTIFACT 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,different shipping options provided,VBN,O,OTHER 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,shipping options provided,VBN,O,NOUN.ACT 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,different shipping options,NNS,O,OTHER 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,shipping options provided by shipping department,NN,O,NOUN.GROUP 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,different shipping options provided by shipping department,NN,O,NOUN.GROUP 
70,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,shipping options,NNS,O,NOUN.ACT 
71,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,shipping method,NN,O,NOUN.COGNITION 
71,system,NN,O,NOUN.GROUP,enable,VBP,TV,FALSE,user,NN,O,NOUN.PERSON 
71,user,NN,PERSON,NOUN.PERSON,select shipping method during,VB,TV,TRUE,payment process,NN,O,NOUN.ACT 
72,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,shipping charges,NNS,O,NOUN.ACT 
73,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,duration,NN,O,NOUN.TIME 
73,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,duration for shipping,NN,O,NOUN.ACT 
73,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,tentative duration for shipping,NN,O,NOUN.ACT 
73,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,tentative duration,NN,O,NOUN.TIME 
74,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
74,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,order information for tracking,NN,O,NOUN.ACT 
74,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,order information,NN,O,NOUN.COMMUNICATION 
75,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,current tracking information about order,NN,O,NOUN.COMMUNICATION 
75,system,NN,O,NOUN.GROUP,display,VBP,TV,FALSE,tracking information,NN,O,NOUN.COMMUNICATION 
75,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,tracking information about order,NN,O,NOUN.COMMUNICATION 
75,system,NN,O,NOUN.GROUP,display,VBP,TV,FALSE,current tracking information,NN,O,NOUN.COMMUNICATION 
76,system,NN,O,NOUN.GROUP,calculate tax for,VBP,TV,TRUE,order,NN,O,NOUN.COMMUNICATION 
76,system,NN,O,NOUN.GROUP,calculate,VBP,TV,TRUE,tax,NN,O,NOUN.POSSESSION 
77,system,NN,O,NOUN.GROUP,display tax information for,VB,TV,FALSE,order,NN,O,NOUN.COMMUNICATION 
77,system,NN,O,NOUN.GROUP,display,VBP,TV,FALSE,tax information,NN,O,NOUN.COMMUNICATION 
78,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,payment methods,NNS,O,NOUN.POSSESSION 
78,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,available payment methods,NNS,O,OTHER 
78,system,NN,O,NOUN.GROUP,display,VBP,TV,FALSE,available payment methods for payment,NN,O,NOUN.POSSESSION 
78,system,NN,O,NOUN.GROUP,display,VBP,TV,FALSE,payment methods for payment,NN,O,NOUN.POSSESSION 
79,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
79,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,payment method for order,NN,O,NOUN.COMMUNICATION 
79,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,payment method,NN,O,NOUN.COGNITION 
80,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,orders,NNS,O,OTHER 
81,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
82,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
82,user,NN,PERSON,NOUN.PERSON,cancel,VBP,TV,TRUE,order,NN,O,NOUN.COMMUNICATION 
83,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
83,user,NN,PERSON,NOUN.PERSON,change,VB,TV,FALSE,shipping,NN,O,NOUN.ACT 
83,user,NN,PERSON,NOUN.PERSON,change,VB,TV,FALSE,payment method,NN,O,NOUN.COGNITION 
84,system,NN,O,NOUN.GROUP,notify user about,VBP,TV,TRUE,changes made to order,NN,O,NOUN.COMMUNICATION 
85,it,PRP,O,NOUN.COGNITION,be,VB,IS-A,FALSE,when selected,VBN,O,OTHER 
85,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,reviews of product,NN,O,NOUN.ARTIFACT 
85,it,PRP,O,NOUN.COGNITION,be,VB,IS-A,FALSE,selected,VBN,O,OTHER 
85,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,ratings,NNS,O,OTHER 
86,system,NN,O,NOUN.GROUP,enable,VBP,TV,FALSE,user,NN,O,NOUN.PERSON 
86,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,ratings,NNS,O,OTHER 
86,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,their reviews,NNS,O,OTHER 
87,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,available financing options,NNS,O,OTHER 
88,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
88,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,financing option,NN,O,NOUN.POSSESSION 
89,system,NN,O,NOUN.GROUP,notify,VBP,TV,TRUE,use about financing request,NN,O,NOUN.COMMUNICATION 
89,system,NN,O,NOUN.GROUP,notify,VBP,TV,TRUE,use,NN,O,NOUN.ACT 
90,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
90,user,NN,PERSON,NOUN.PERSON,view,VB,TV,FALSE,detailed sitemap,NN,O,OTHER 
90,user,NN,PERSON,NOUN.PERSON,view,VB,TV,FALSE,sitemap,NN,O,OTHER 
91,system,NN,O,NOUN.GROUP,display,VB,TV,FALSE,available promotions,NNS,O,OTHER 
92,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
92,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,promotion,NN,O,NOUN.COMMUNICATION 
92,user,NN,PERSON,NOUN.PERSON,select,VB,TV,TRUE,available promotion,NN,O,NOUN.COMMUNICATION 
93,system,NN,O,NOUN.GROUP,allow,VBP,PERMISSION,FALSE,user,NN,O,NOUN.PERSON 
93,user,NN,PERSON,NOUN.PERSON,confirm,VBP,TV,TRUE,purchase,NN,O,NOUN.ACT 
94,user,NN,PERSON,NOUN.PERSON,enter,VBP,TV,FALSE,payment information,NN,O,NOUN.COMMUNICATION 
94,system,NN,O,NOUN.GROUP,enable,VBP,TV,FALSE,user,NN,O,NOUN.PERSON 
95,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,uniform look,NN,O,NOUN.ATTRIBUTE 
95,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,look,NN,O,NOUN.ATTRIBUTE 
95,system,NN,O,NOUN.GROUP,feel between,VB,TV,FALSE,web pages,NNS,O,NOUN.OBJECT 
96,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,image for product,NN,O,NOUN.ARTIFACT 
96,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,digital image for product,NN,O,NOUN.ARTIFACT 
97,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,use,NN,O,NOUN.ACT 
97,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,use of icons,NNS,O,NOUN.ACT 
98,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,handicap access,NN,O,NOUN.ATTRIBUTE 
99,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,multi language support,NN,O,NOUN.ACT 
99,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,language support,NN,O,NOUN.ACT 
101,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,network,NN,O,NOUN.GROUP 
101,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable network,NN,O,NOUN.GROUP 
101,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
102,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,voice services,NNS,O,NOUN.ACT 
102,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable voice services,NNS,O,NOUN.ACT 
102,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
103,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable voice,NN,O,NOUN.PERSON 
103,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,point-to-point voice,NN,O,NOUN.PERSON 
103,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,voice,NN,O,NOUN.PERSON 
103,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable point-to-point voice,NN,O,NOUN.PERSON 
103,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
104,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,public emergency voice,NN,O,NOUN.PERSON 
104,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable emergency voice,NN,O,NOUN.PERSON 
104,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable public emergency voice,NN,O,NOUN.PERSON 
104,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
104,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,emergency voice,NN,O,NOUN.PERSON 
105,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,broadcast voice,NN,O,NOUN.PERSON 
105,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable broadcast voice,NN,O,NOUN.PERSON 
105,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
106,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,group voice,NN,O,NOUN.PERSON 
106,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable group voice,NN,O,NOUN.PERSON 
106,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
107,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable multi-party voice,NN,O,NOUN.PERSON 
107,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable voice,NN,O,NOUN.PERSON 
107,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,multi-party voice,NN,O,NOUN.PERSON 
107,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,voice,NN,O,NOUN.PERSON 
107,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
108,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,stable data services,NNS,O,NOUN.ACT 
108,UIC,NNP,ORGANIZATION,OTHER,provide,VBP,TV,TRUE,data services,NNS,O,NOUN.ACT 
108,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
109,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,transmission,NN,O,NOUN.ACT 
109,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,transmission of point-to-point,NN,O,NOUN.ACT 
109,UIC,NNP,ORGANIZATION,OTHER,support transmission to,VB,TV,FALSE,users,NNS,O,OTHER 
109,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,transmission from ground,NN,O,NOUN.OBJECT 
109,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,transmission of point-to-point from ground,NN,O,NOUN.OBJECT 
109,UIC,NNP,ORGANIZATION,OTHER,support transmission to,VB,TV,FALSE,mobile users,NNS,O,NOUN.OBJECT 
109,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
110,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,receipt,NN,O,NOUN.ACT 
110,UIC,NNP,ORGANIZATION,OTHER,support receipt by,VB,TV,FALSE,ground,NN,O,NOUN.OBJECT 
110,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,receipt of mobile-originated text messages,NNS,O,NOUN.ACT 
110,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,receipt of text messages,NNS,O,NOUN.ACT 
110,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
111,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,communications between ground users,NNS,O,NOUN.COGNITION 
111,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,communications,NNS,O,NOUN.COGNITION 
111,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,communications between users,NNS,O,NOUN.COGNITION 
111,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
112,UIC,NNP,ORGANIZATION,OTHER,support timetable information communication between,VB,TV,FALSE,ground users,NNS,O,NOUN.OBJECT 
112,UIC,NNP,ORGANIZATION,OTHER,support timetable information communication between,VB,TV,FALSE,users,NNS,O,OTHER 
112,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,timetable information communications,NNS,O,NOUN.COGNITION 
112,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
113,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,maintenance applications communications,NNS,O,NOUN.COGNITION 
113,UIC,NNP,ORGANIZATION,OTHER,support maintenance application communication between,VB,TV,FALSE,ground users,NNS,O,NOUN.OBJECT 
113,UIC,NNP,ORGANIZATION,OTHER,support maintenance application communication between,VB,TV,FALSE,users,NNS,O,OTHER 
113,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
114,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,email communications between users,NNS,O,NOUN.COMMUNICATION 
114,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,email communications,NNS,O,NOUN.COGNITION 
114,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,email communications between ground users,NNS,O,NOUN.COMMUNICATION 
114,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,remote databases access,NN,O,NOUN.ATTRIBUTE 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,databases access between users,NNS,O,OTHER 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,remote databases access between users,NNS,O,NOUN.ARTIFACT 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,remote databases access between ground users,NNS,O,NOUN.ARTIFACT 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,databases access,NN,O,NOUN.ATTRIBUTE 
115,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,databases access between ground users,NNS,O,OTHER 
115,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
116,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,network of data rates of at least 2.4 kbit/s,NNS,O,NOUN.GROUP 
116,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,network of data rates,NNS,O,NOUN.POSSESSION 
116,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,network,NN,O,NOUN.GROUP 
116,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
117,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,call related Services,NNPS,O,NOUN.ACT 
117,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,call Services,NNPS,O,NOUN.ACT 
117,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
118,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,display of identity of user,NN,O,NOUN.PERSON 
118,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,display,NN,O,NOUN.COMMUNICATION 
118,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,display of identity of called/calling user,NN,O,NOUN.PERSON 
118,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,display of identity,NN,O,NOUN.ATTRIBUTE 
118,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
119,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
120,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,priority control,NN,O,NOUN.PERSON 
120,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
121,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,closed user group,NN,O,NOUN.TOPS 
121,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,user group,NN,O,NOUN.TOPS 
121,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
122,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,call forwarding,NN,O,NOUN.COMMUNICATION 
122,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,forwarding,NN,O,NOUN.ACT 
122,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
123,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,hold,NN,O,NOUN.ACT 
123,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,call hold,NN,O,NOUN.ACT 
123,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
124,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,waiting,VBG,O,NOUN.ACT 
124,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,call waiting,VBG,O,NOUN.COMMUNICATION 
124,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
125,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
126,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,railway Services,NNPS,O,NOUN.ACT 
126,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,railway specific Services,NNPS,O,NOUN.ACT 
126,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
127,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,functional,JJ,O,OTHER 
127,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
128,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,location dependent addressing,VBG,O,NOUN.TOPS 
128,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,location addressing,VBG,O,NOUN.TOPS 
128,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
129,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,shunting mode,NN,O,NOUN.ATTRIBUTE 
129,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
130,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,Railway emergency,NN,O,NOUN.EVENT 
130,UIC,NNP,ORGANIZATION,OTHER,be,VB,IS-A,FALSE,able,JJ,O,OTHER 
131,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,Cab radio services,NNS,O,NOUN.ACT 
131,UIC,NNP,ORGANIZATION,OTHER,must,MD,AUXILIARY,FALSE,must able,JJ,O,NOUN.OBJECT 
132,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,driver call-related services,NNS,O,NOUN.ACT 
132,UIC,NNP,ORGANIZATION,OTHER,support,VB,TV,FALSE,driver services,NNS,O,NOUN.ACT 
