requirement, subject, s-tag, s-ner, s-type, verb, v-tag, v-cat, v-process, object, o-tag, o-ner, o-type, label 
94,report,NN,O,NOUN.COMMUNICATION,would merge transit to,TO,OTHER,FALSE,to ease of front-line staff use,NN,O,NOUN.ACT ,0
94,report,NN,O,NOUN.COMMUNICATION,would merge transit to,TO,OTHER,FALSE,to ease,NN,O,NOUN.ATTRIBUTE ,0
94,report,NN,O,NOUN.COMMUNICATION,would merge transit to,TO,OTHER,FALSE,to ease of staff use,NN,O,NOUN.ACT ,0
95,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,report,NNS,O,NOUN.COMMUNICATION ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion from one status to another,DT,O,NOUN.COMMUNICATION ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion of item from one status to another,DT,O,NOUN.COMMUNICATION ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion from one status,NN,O,NOUN.STATE ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion of item from one status,NN,O,NOUN.STATE ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist,VB,O,NOUN.ACT ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion of item,NNS,O,NOUN.COMMUNICATION ,0
96,system,NN,O,NOUN.GROUP,have,VBZ,possession,FALSE,report assist in conversion,NN,O,NOUN.EVENT ,0
97,library system,NN,O,NOUN.GROUP,have,null,possession,FALSE,last copy,NNS,O,NOUN.COMMUNICATION ,0
97,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,last copy report,NN,O,NOUN.COMMUNICATION ,0
97,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,copy report,NN,O,NOUN.COMMUNICATION ,0
98,record,NNS,O,NOUN.COMMUNICATION,be with,IN,TV,FALSE,item attach,VBN,O,NOUN.COMMUNICATION ,0
100,query,NNS,O,NOUN.COMMUNICATION,can,MD,TV,FALSE,can limit,VBN,O,NOUN.ATTRIBUTE ,0
100,query,NNS,O,NOUN.COMMUNICATION,can,MD,TV,FALSE,can limit by patron characteristic include age range,NN,O,NOUN.ATTRIBUTE ,0
100,query,NNS,O,NOUN.COMMUNICATION,can,MD,TV,FALSE,can limit by patron characteristic,NNS,O,NOUN.COGNITION ,0
101,list,NN,O,NOUN.COMMUNICATION,be with,IN,TV,FALSE,circulation in last x day,NNS,DURATION,NOUN.PERSON ,0
102,list,NN,O,NOUN.COMMUNICATION,should,MD,OTHER,FALSE,should configurable to System,NNP,O,NOUN.GROUP ,0
102,list,NN,O,NOUN.COMMUNICATION,should,MD,OTHER,FALSE,should configurable,JJ,O,OTHER ,0
103,transaction history,NN,O,NOUN.TIME,be,VBZ,IS-A,FALSE,maintain,VBN,O,VERB.STATIVE ,0
103,transaction history,NN,O,NOUN.TIME,be maintain for,IN,TV,FALSE,x day,NNS,DURATION,NOUN.PERSON ,0
104,aggregate information,NN,O,NOUN.COMMUNICATION,be,VBZ,IS-A,FALSE,maintain,VBN,O,VERB.STATIVE ,0
104,monthly aggregate information,NN,O,NOUN.COMMUNICATION,be,VBZ,IS-A,FALSE,maintain,VBN,O,VERB.STATIVE ,0
104,monthly aggregate information,NN,O,NOUN.COMMUNICATION,be,VBZ,IS-A,FALSE,maintain indefinitely,RB,O,OTHER ,0
104,aggregate information,NN,O,NOUN.COMMUNICATION,be,VBZ,IS-A,FALSE,maintain indefinitely,RB,O,OTHER ,0
105,transaction,NNS,O,NOUN.ACT,can,MD,TV,FALSE,can group by hour,NN,DURATION,NOUN.TIME ,0
105,transaction,NNS,O,NOUN.ACT,can,MD,TV,FALSE,can group,VBN,O,NOUN.TOPS ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,check-out,NNS,O,OTHER ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,etc.,FW,O,ADV.ALL ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,fine collect,VBN,O,NOUN.COMMUNICATION ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,fine,NNS,O,NOUN.POSSESSION ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,patron registration,NNS,O,NOUN.ACT ,0
106,transaction,NNS,O,NOUN.ACT,include,VBP,TV,TRUE,check-in,NNS,O,NOUN.ACT ,0
107,system,NN,O,NOUN.GROUP,count,VBZ,TV,FALSE,type of check-in,NN,O,NOUN.ACT ,0
107,system,NN,O,NOUN.GROUP,count individually,RB,TV,FALSE,type of check-in,NN,O,NOUN.ACT ,0
107,system,NN,O,NOUN.GROUP,book-drop by,IN,OTHER,FALSE,terminal,JJ,O,NOUN.ARTIFACT ,0
107,system,NN,O,NOUN.GROUP,count individually and cumulatively,RB,TV,FALSE,type of check-in,NN,O,NOUN.ACT ,0
107,system,NN,O,NOUN.GROUP,book-drop by,IN,OTHER,FALSE,user,NN,O,NOUN.PERSON ,0
108,system,NN,O,NOUN.GROUP,count individually and cumulatively,RB,TV,FALSE,type of check-out,NN,O,NOUN.PERSON ,0
108,system,NN,O,NOUN.GROUP,count individually,RB,TV,FALSE,type of check-out,NN,O,NOUN.PERSON ,0
108,system,NN,O,NOUN.GROUP,count,VBZ,TV,FALSE,type of check-out,NN,O,NOUN.PERSON ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
109,hold,NN,O,NOUN.ACT,be place at,IN,TV,FALSE,staff desk,NN,O,NOUN.ARTIFACT ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place at staff desk at computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be place at,IN,TV,FALSE,staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place at staff desk,NN,O,NOUN.ARTIFACT ,0
109,hold,NN,O,NOUN.ACT,be place at,IN,TV,FALSE,staff desk at computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place at staff desk at computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place,VBN,O,NOUN.LOCATION ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place at staff desk,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place,VBN,O,NOUN.LOCATION ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place at staff desk,NN,O,NOUN.ARTIFACT ,0
109,hold,NN,O,NOUN.ACT,be place at,IN,TV,FALSE,staff desk at public computer,NN,O,NOUN.PERSON ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,how place at staff desk at public computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place,VBN,O,NOUN.LOCATION ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place at staff desk at public computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,how place at staff desk at public computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be,VBD,IS-A,FALSE,place,VBN,O,NOUN.LOCATION ,0
109,request,NNS,O,NOUN.COMMUNICATION,be,VBD,IS-A,FALSE,place at staff desk at computer,NN,O,NOUN.PERSON ,0
109,hold,NN,O,NOUN.ACT,be place at,IN,TV,FALSE,staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,group o library per system per county,NN,O,NOUN.LOCATION ,0
110,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of transaction,NNS,O,NOUN.ACT ,0
110,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report,NN,O,NOUN.COMMUNICATION ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,select group o library per system per county,NN,O,NOUN.LOCATION ,0
110,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of transaction per patron,NN,O,NOUN.PERSON ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,select group o library,NNS,O,NOUN.ARTIFACT ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,select group o library per county,NN,O,NOUN.LOCATION ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,group o library,NNS,O,NOUN.ARTIFACT ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,select group o library per system,NN,O,NOUN.GROUP ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,library,NN,O,NOUN.ARTIFACT ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,group o library per system,NN,O,NOUN.GROUP ,0
110,system,NN,O,NOUN.GROUP,can generate report per,IN,TV,FALSE,group o library per county,NN,O,NOUN.LOCATION ,0
111,system,NN,O,NOUN.GROUP,display,VBZ,TV,FALSE,number,NN,O,NOUN.ATTRIBUTE ,0
111,system,NN,O,NOUN.GROUP,place,VBN,TV,FALSE,hold per patron,NN,O,NOUN.PERSON ,0
111,system,NN,O,NOUN.GROUP,place,VBN,TV,FALSE,hold,VBZ,O,NOUN.ACT ,0
111,system,NN,O,NOUN.GROUP,display,VBZ,TV,FALSE,number of check-out,NNS,O,NOUN.ATTRIBUTE ,0
112,hold,NNS,O,NOUN.ACT,be subtotal by,IN,TV,FALSE,e.g. hold,VBZ,O,NOUN.ACT ,0
112,hold,NNS,O,NOUN.ACT,be subtotal by,IN,TV,FALSE,type,NN,O,NOUN.PERSON ,0
112,hold,NNS,O,NOUN.ACT,be subtotal by,IN,TV,FALSE,hold,VBZ,O,NOUN.ACT ,0
112,hold,NNS,O,NOUN.ACT,be,VBP,IS-A,FALSE,subtotal,VBN,O,NOUN.COGNITION ,0
113,item,NNS,O,NOUN.COMMUNICATION,be in,IN,TV,FALSE,entire collection,NN,O,NOUN.GROUP ,0
113,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of value of item,NNS,O,NOUN.COMMUNICATION ,0
113,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of value,NN,O,NOUN.COGNITION ,0
113,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of value of item in entire collection,NN,O,NOUN.GROUP ,0
113,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report,NN,O,NOUN.COMMUNICATION ,0
113,system,NN,O,NOUN.GROUP,can generate,VB,TV,FALSE,report of value of item in collection,NN,O,NOUN.GROUP ,0
115,fine,NNS,O,NOUN.POSSESSION,be,VBP,IS-A,FALSE,attach,VBN,O,VERB.CONTACT ,0
115,fine,NNS,O,NOUN.POSSESSION,be,VBP,IS-A,FALSE,attach to patron record,NNS,O,NOUN.COMMUNICATION ,0
116,fine payment,NNS,O,NOUN.POSSESSION,make per,IN,TV,FALSE,library,NN,O,NOUN.ARTIFACT ,0
116,payment,NNS,O,NOUN.POSSESSION,make per,IN,TV,FALSE,library,NN,O,NOUN.ARTIFACT ,0
117,Financial information,NN,O,NOUN.COMMUNICATION,can,MD,TV,FALSE,can update easily,RB,O,NOUN.ARTIFACT ,0
117,Financial information,NN,O,NOUN.COMMUNICATION,can,MD,TV,FALSE,can update,VBN,O,NOUN.COMMUNICATION ,0
118,staff user,NN,PERSON,NOUN.PERSON,can easily query patron account with,IN,TV,FALSE,balance greater,JJR,O,NOUN.PERSON ,0
118,staff user,NN,PERSON,NOUN.PERSON,can easily query patron account with,IN,TV,FALSE,balance,NNS,O,NOUN.PERSON ,0
118,staff user,NN,PERSON,NOUN.PERSON,can query patron account with,IN,TV,FALSE,balance greater than x dollar,NNS,MONEY,NOUN.QUANTITY ,0
118,staff user,NN,PERSON,NOUN.PERSON,can easily query patron account with,IN,TV,FALSE,balance greater than x dollar,NNS,MONEY,NOUN.QUANTITY ,0
118,staff user,NN,PERSON,NOUN.PERSON,can query patron account with,IN,TV,FALSE,balance greater,JJR,O,NOUN.PERSON ,0
118,staff user,NN,PERSON,NOUN.PERSON,can query,VB,TV,FALSE,patron account,NNS,O,NOUN.STATE ,1
118,staff user,NN,PERSON,NOUN.PERSON,can easily query,VB,TV,FALSE,patron account,NNS,O,NOUN.STATE ,1
118,staff user,NN,PERSON,NOUN.PERSON,can query patron account with,IN,TV,FALSE,balance,NNS,O,NOUN.PERSON ,0
118,staff user,NN,PERSON,NOUN.PERSON,can easily query patron account as,IN,TV,FALSE,example,NN,O,NOUN.COGNITION ,0
118,staff user,NN,PERSON,NOUN.PERSON,can query patron account as,IN,TV,FALSE,example,NN,O,NOUN.COGNITION ,0
119,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,report,NNS,O,NOUN.COMMUNICATION ,0
119,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,report include,VBG,O,NOUN.COMMUNICATION ,0
119,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,financial report include,VBG,O,OTHER ,0
119,system,NN,O,NOUN.GROUP,provide,VBZ,TV,TRUE,financial report,NNS,O,NOUN.COMMUNICATION ,0
120,fine,NNS,O,NOUN.POSSESSION,waive per,IN,TV,FALSE,branch,NN,O,NOUN.GROUP ,0
120,fine,NNS,O,NOUN.POSSESSION,waive per,IN,TV,FALSE,time period,NN,O,NOUN.TIME ,0
121,payment,NNS,O,NOUN.POSSESSION,make per,IN,TV,FALSE,payment method,NN,O,NOUN.COGNITION ,0
121,payment,NNS,O,NOUN.POSSESSION,make per,IN,TV,FALSE,time period,NN,O,NOUN.TIME ,0
122,system,NN,O,NOUN.GROUP,maintain,VBZ,TV,FALSE,ledger,NN,O,NOUN.POSSESSION ,0
122,charge payment,NNS,O,NOUN.POSSESSION,be,VBP,IS-A,FALSE,apply,VBN,O,VERB.CONSUMPTION ,0
122,system,NN,O,NOUN.GROUP,maintain,VBZ,TV,FALSE,ledger of patron payment,NNS,O,NOUN.POSSESSION ,0
122,charge payment,NNS,O,NOUN.POSSESSION,facilitate,VB,TV,TRUE,reconciliation,NN,O,NOUN.ACT ,0
