requirement, subject, s-tag, s-ner, s-type, verb, v-tag, v-cat, v-process, object, o-tag, o-ner, o-type, label 
89,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,reports,NNS,O,OTHER ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion from one status to another,DT,O,NOUN.COMMUNICATION ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion of items from one status to another,DT,O,NOUN.COMMUNICATION ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion from one status,NN,O,NOUN.STATE ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion of items from one status,NN,O,NOUN.STATE ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist,VB,O,NOUN.ACT ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion of items,NNS,O,NOUN.COMMUNICATION ,0
90,system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,report assist in conversion,NN,O,NOUN.EVENT ,0
91,library system,NN,O,NOUN.GROUP,have,VBP,POSSESSION,FALSE,last copies,NNS,O,NOUN.TIME ,0
91,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,last copy report,NN,O,NOUN.COMMUNICATION ,0
91,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,copy report,NN,O,NOUN.COMMUNICATION ,0
92,record,NN,O,NOUN.COMMUNICATION,be with,VB,IS-A,FALSE,items attached,VBN,O,OTHER ,0
94,query,NN,O,NOUN.COMMUNICATION,can,MD,AUXILIARY,FALSE,can limited,VBN,O,NOUN.ARTIFACT ,0
94,query,NN,O,NOUN.COMMUNICATION,can,MD,AUXILIARY,FALSE,can limited by patron characteristics including age range,VB,O,NOUN.ATTRIBUTE ,0
94,query,NN,O,NOUN.COMMUNICATION,can,MD,AUXILIARY,FALSE,can limited by patron characteristics,NNS,O,NOUN.ARTIFACT ,0
95,list,NN,O,NOUN.COMMUNICATION,be with,VB,IS-A,FALSE,circulation in last X days,NNS,DURATION,NOUN.TIME ,0
96,list,NN,O,NOUN.COMMUNICATION,should,MD,AUXILIARY,FALSE,should configurable to System,NNP,O,NOUN.GROUP ,0
96,list,NN,O,NOUN.COMMUNICATION,should,MD,AUXILIARY,FALSE,should configurable,VB,O,OTHER ,0
97,transaction history,NN,O,NOUN.TIME,be,VB,IS-A,FALSE,maintained,VBN,O,OTHER ,0
97,transaction history,NN,O,NOUN.TIME,be maintain for,IN,OTHER,FALSE,X days,NNS,DURATION,NOUN.TIME ,0
98,aggregate information,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,maintained,VBN,O,OTHER ,0
98,monthly aggregate information,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,maintained,VBN,O,OTHER ,0
98,monthly aggregate information,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,maintained indefinitely,RB,O,OTHER ,0
98,aggregate information,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,maintained indefinitely,RB,O,OTHER ,0
99,transaction,NN,O,NOUN.ACT,can,MD,AUXILIARY,FALSE,can grouped by hour,NN,DURATION,NOUN.TIME ,0
99,transaction,NN,O,NOUN.ACT,can,MD,AUXILIARY,FALSE,can grouped,VBN,O,NOUN.ARTIFACT ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,check-outs,NNS,O,OTHER ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,etc.,FW,O,OTHER ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,fines collected,VBN,O,OTHER ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,fines,NNS,O,OTHER ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,patron registrations,NNS,O,NOUN.PERSON ,0
99,transaction,NN,O,NOUN.ACT,include,VBP,TV,TRUE,check-ins,NNS,O,OTHER ,0
100,system,NN,O,NOUN.GROUP,count,NN,TV,FALSE,types of check-in,NN,O,NOUN.ACT ,0
100,system,NN,O,NOUN.GROUP,count individually,NN,TV,FALSE,types of check-in,NN,O,NOUN.ACT ,0
100,system,NN,O,NOUN.GROUP,book-drop by,IN,OTHER,FALSE,terminal,JJ,O,NOUN.ARTIFACT ,0
100,system,NN,O,NOUN.GROUP,count individually and cumulatively,RB,OTHER,FALSE,types of check-in,NN,O,NOUN.ACT ,0
100,system,NN,O,NOUN.GROUP,book-drop by,IN,OTHER,FALSE,user,NN,O,NOUN.PERSON ,0
101,system,NN,O,NOUN.GROUP,count individually and cumulatively,RB,OTHER,FALSE,types of check-out,NN,O,OTHER ,0
101,system,NN,O,NOUN.GROUP,count individually,NN,TV,FALSE,types of check-out,NN,O,OTHER ,0
101,system,NN,O,NOUN.GROUP,count,NN,TV,FALSE,types of check-out,NN,O,OTHER ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
102,hold,VB,O,NOUN.ACT,be place at,IN,OTHER,FALSE,staff desk,NN,O,NOUN.ARTIFACT ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed at staff desk at computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be place at,IN,OTHER,FALSE,staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed at staff desk,NN,O,NOUN.ARTIFACT ,0
102,hold,VB,O,NOUN.ACT,be place at,IN,OTHER,FALSE,staff desk at computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed at staff desk at computer inside library,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed at staff desk at computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed,VBN,O,OTHER ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed at staff desk,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed,VBN,O,OTHER ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed at staff desk,NN,O,NOUN.ARTIFACT ,0
102,hold,VB,O,NOUN.ACT,be place at,IN,OTHER,FALSE,staff desk at public computer,NN,O,NOUN.PERSON ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,how placed at staff desk at public computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed at staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed,VBN,O,OTHER ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed at staff desk at public computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,how placed at staff desk at public computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,placed,VBN,O,OTHER ,0
102,request,NN,O,NOUN.COMMUNICATION,be,VB,IS-A,FALSE,placed at staff desk at computer,NN,O,NOUN.PERSON ,0
102,hold,VB,O,NOUN.ACT,be place at,IN,OTHER,FALSE,staff desk at public computer inside library,NN,O,NOUN.ARTIFACT ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,group o libraries per system per county,NN,O,NOUN.LOCATION ,0
103,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of transactions,NNS,O,NOUN.COMMUNICATION ,0
103,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report,NN,O,NOUN.COMMUNICATION ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,selected group o libraries per system per county,NN,O,NOUN.LOCATION ,0
103,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of transactions per patron,NN,O,NOUN.PERSON ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,selected group o libraries,NNS,O,OTHER ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,selected group o libraries per county,NN,O,NOUN.LOCATION ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,group o libraries,NNS,O,NOUN.TOPS ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,selected group o libraries per system,NN,O,NOUN.GROUP ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,library,NN,O,NOUN.ARTIFACT ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,group o libraries per system,NN,O,NOUN.GROUP ,0
103,system,NN,O,NOUN.GROUP,generate report per,IN,OTHER,FALSE,group o libraries per county,NN,O,NOUN.LOCATION ,0
104,system,NN,O,NOUN.GROUP,display,NN,TV,FALSE,number,NN,O,NOUN.ATTRIBUTE ,0
104,system,NN,O,NOUN.GROUP,place,NN,TV,FALSE,holds per patron,NN,O,NOUN.PERSON ,0
104,system,NN,O,NOUN.GROUP,place,NN,TV,FALSE,holds,VBZ,O,OTHER ,0
104,system,NN,O,NOUN.GROUP,display,NN,TV,FALSE,number of check-outs,NNS,O,NOUN.ATTRIBUTE ,0
104,hold,NN,O,NOUN.ACT,be subtotal by,IN,OTHER,FALSE,e.g. holds,VBZ,O,OTHER ,0
104,hold,NN,O,NOUN.ACT,be subtotal by,IN,OTHER,FALSE,type,NN,O,NOUN.PERSON ,0
104,hold,NN,O,NOUN.ACT,be subtotal by,IN,OTHER,FALSE,holds,VBZ,O,OTHER ,0
104,hold,VB,O,NOUN.ACT,be,VB,IS-A,FALSE,subtotaled,VBN,O,OTHER ,0
105,item,NN,O,NOUN.COMMUNICATION,be in,VB,IS-A,FALSE,entire collection,NN,O,NOUN.GROUP ,0
105,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of value of items,NNS,O,NOUN.COMMUNICATION ,0
105,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of value,NN,O,NOUN.COGNITION ,0
105,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of value of items in entire collection,NN,O,NOUN.GROUP ,0
105,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report,NN,O,NOUN.COMMUNICATION ,0
105,system,NN,O,NOUN.GROUP,generate,VBP,TV,TRUE,report of value of items in collection,NN,O,NOUN.GROUP ,0
107,fine,JJ,O,NOUN.POSSESSION,be,VB,IS-A,FALSE,attached,VBN,O,OTHER ,0
107,fine,JJ,O,NOUN.POSSESSION,be,VB,IS-A,FALSE,attached to patron records,NNS,O,OTHER ,0
108,fine payment,NN,O,NOUN.POSSESSION,make per,VBP,TV,FALSE,library,NN,O,NOUN.ARTIFACT ,0
108,payment,NN,O,NOUN.POSSESSION,make per,VBP,TV,FALSE,library,NN,O,NOUN.ARTIFACT ,0
108,Financial information,NN,O,NOUN.COMMUNICATION,can,MD,AUXILIARY,FALSE,can updated easily,RB,O,NOUN.ARTIFACT ,0
108,Financial information,NN,O,NOUN.COMMUNICATION,can,MD,AUXILIARY,FALSE,can updated,VBN,O,NOUN.ARTIFACT ,0
108,staff user,NN,PERSON,NOUN.PERSON,easily query patron account with,IN,OTHER,FALSE,balances greater,JJR,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,easily query patron account with,IN,OTHER,FALSE,balances,NNS,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,query patron account with,IN,OTHER,FALSE,balances greater than X dollars,NNS,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,easily query patron account with,IN,OTHER,FALSE,balances greater than X dollars,NNS,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,query patron account with,IN,OTHER,FALSE,balances greater,JJR,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,query,NN,TV,FALSE,patron accounts,NNS,O,NOUN.PERSON ,1
108,staff user,NN,PERSON,NOUN.PERSON,easily query,NN,TV,FALSE,patron accounts,NNS,O,NOUN.PERSON ,1
108,staff user,NN,PERSON,NOUN.PERSON,query patron account with,IN,OTHER,FALSE,balances,NNS,O,OTHER ,0
108,staff user,NN,PERSON,NOUN.PERSON,easily query patron account as,IN,OTHER,FALSE,example,NN,O,NOUN.COGNITION ,0
108,staff user,NN,PERSON,NOUN.PERSON,query patron account as,IN,OTHER,FALSE,example,NN,O,NOUN.COGNITION ,0
109,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,reports,NNS,O,OTHER ,0
109,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,reports including,VBG,O,OTHER ,0
109,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,financial reports including,VBG,O,OTHER ,0
109,system,NN,O,NOUN.GROUP,provide,VBP,TV,TRUE,financial reports,NNS,O,OTHER ,0
110,fine,JJ,O,NOUN.POSSESSION,waive per,VB,TV,FALSE,branch,NN,O,NOUN.GROUP ,0
110,fine,JJ,O,NOUN.POSSESSION,waive per,VB,TV,FALSE,time period,NN,O,NOUN.TIME ,0
111,payment,NN,O,NOUN.POSSESSION,make per,VBP,TV,FALSE,payment method,NN,O,NOUN.COGNITION ,0
111,payment,NN,O,NOUN.POSSESSION,make per,VBP,TV,FALSE,time period,NN,O,NOUN.TIME ,0
112,system,NN,O,NOUN.GROUP,maintain,VBP,TV,FALSE,ledger,NN,O,NOUN.POSSESSION ,0
112,charge payment,NN,O,NOUN.POSSESSION,be,VB,IS-A,FALSE,applied,VBN,O,OTHER ,0
112,system,NN,O,NOUN.GROUP,maintain,VBP,TV,FALSE,ledger of patron payments,NNS,O,NOUN.POSSESSION ,0
112,charge payment,NN,O,NOUN.POSSESSION,facilitate,VB,TV,TRUE,reconciliation,NN,O,NOUN.ACT ,0
